,bedrooms,bathrooms,squarefeet,total_taxes_assessed,yearbuilt,taxamount,county
42908,3.0,2.5,1946.0,547339.0,1996.0,5488.08,Orange
42909,5.0,4.5,4052.0,856830.0,1998.0,11286.94,Orange
42910,3.0,2.0,2152.0,305763.0,1950.0,3678.22,Los_Angeles
42911,3.0,2.5,1656.0,380200.0,1969.0,4376.18,Orange
42912,3.0,1.0,1046.0,88125.0,1955.0,1365.97,Los_Angeles
42913,3.0,2.0,1152.0,375642.0,1955.0,4617.65,Los_Angeles
42914,3.0,2.0,1344.0,523391.0,1963.0,6358.43,Los_Angeles
42915,3.0,3.0,2260.0,455883.0,1951.0,5519.2,Los_Angeles
42916,4.0,2.0,1603.0,377826.0,1954.0,4811.79,Los_Angeles
42917,3.0,2.0,1210.0,269938.0,1924.0,3558.86,Los_Angeles
42918,3.0,2.0,1005.0,137514.0,1955.0,1893.68,Los_Angeles
42919,2.0,1.0,1072.0,261074.0,1950.0,3188.66,Orange
42920,3.0,2.0,1216.0,263593.0,1971.0,3354.8,Los_Angeles
42921,2.0,1.0,976.0,32799.0,1923.0,548.82,Los_Angeles
42922,4.0,3.0,1758.0,122556.0,1987.0,4404.76,Los_Angeles
42924,3.0,2.0,1765.0,426494.0,1954.0,5329.52,Los_Angeles
42925,1.0,1.0,768.0,148484.0,1976.0,1880.28,Orange
42926,2.0,1.0,1054.0,489000.0,1925.0,5974.3,Los_Angeles
42927,4.0,2.0,1872.0,216494.0,1976.0,2307.28,Ventura
42928,4.0,3.0,2145.0,572572.0,2001.0,7770.73,Los_Angeles
42929,4.0,2.0,1531.0,179464.0,1956.0,2337.36,Los_Angeles
42930,4.0,3.0,1983.0,223648.0,1992.0,3634.8,Los_Angeles
42931,3.0,2.5,2838.0,336845.0,1975.0,3826.96,Orange
42932,3.0,1.0,1049.0,222990.0,1952.0,2833.68,Orange
42933,4.0,2.5,1562.0,417357.0,1965.0,4853.64,Orange
42934,3.0,1.5,1447.0,261074.0,1950.0,3258.98,Orange
42935,4.0,3.0,1760.0,127349.0,1964.0,1898.12,Los_Angeles
42936,3.0,2.0,1870.0,144320.0,1951.0,2460.07,Los_Angeles
42937,3.0,1.0,1102.0,85276.0,1947.0,1672.21,Los_Angeles
42939,3.0,2.0,1176.0,403121.0,1963.0,4730.58,Orange
42940,4.0,2.0,1660.0,408901.0,1971.0,4713.24,Orange
42941,4.0,2.0,1794.0,390087.0,1957.0,4155.74,Orange
42942,5.0,3.0,2911.0,503911.0,1951.0,5729.16,Orange
42943,2.0,3.0,1578.0,531036.0,1985.0,6390.4,Los_Angeles
42945,3.0,2.0,1920.0,529066.0,1978.0,6502.44,Los_Angeles
42946,3.0,2.0,1287.0,312768.0,1980.0,3361.66,Ventura
42947,3.0,1.0,986.0,178309.0,1954.0,2317.24,Los_Angeles
42948,4.0,2.5,1970.0,462365.0,1966.0,5348.08,Orange
42949,3.0,2.0,1177.0,410538.0,1973.0,5589.51,Los_Angeles
42950,3.0,2.0,2328.0,123676.0,1947.0,1852.12,Los_Angeles
42951,3.0,2.0,1647.0,1092488.0,1958.0,12046.64,Orange
42952,3.0,2.0,1713.0,498684.0,1963.0,5258.54,Ventura
42953,3.0,2.0,1713.0,498684.0,1963.0,5258.54,Ventura
42954,3.0,1.0,1236.0,205916.0,1956.0,2868.67,Los_Angeles
42955,3.0,1.0,1083.0,82726.0,1954.0,1757.88,Los_Angeles
42956,2.0,2.0,1529.0,605787.0,1985.0,6260.62,Orange
42957,3.0,2.5,1816.0,779473.0,1962.0,8761.36,Orange
42958,2.0,2.5,2069.0,380995.0,1984.0,5124.82,Orange
42959,3.0,2.0,1708.0,792182.0,1927.0,9571.62,Los_Angeles
42960,3.0,1.0,1038.0,604716.0,1956.0,7319.62,Los_Angeles
42961,4.0,3.5,3010.0,1086932.0,1986.0,12344.22,Ventura
42962,4.0,2.5,2885.0,586849.0,1990.0,5566.36,Orange
42963,3.0,2.0,1754.0,482000.0,1980.0,5537.6,Ventura
42964,3.0,2.0,1525.0,515730.0,1937.0,6257.34,Los_Angeles
42965,4.0,1.0,1703.0,101642.0,1944.0,1907.59,Los_Angeles
42966,4.0,2.0,2288.0,595242.0,1976.0,6919.82,Orange
42967,3.0,3.0,1555.0,440444.0,1987.0,4475.7,Orange
42968,4.0,3.0,2583.0,315746.0,1993.0,3272.1,Orange
42969,3.0,2.0,1703.0,388103.0,1980.0,4356.72,Orange
42972,4.0,3.0,1971.0,207105.0,1990.0,3256.07,Los_Angeles
42973,3.0,3.0,2849.0,487481.0,1992.0,4969.5,Orange
42974,4.0,2.0,1288.0,540464.0,1963.0,6156.18,Orange
42976,4.0,2.0,1396.0,413953.0,1955.0,4954.62,Los_Angeles
42977,3.0,2.0,1109.0,411257.0,1956.0,4798.96,Orange
42978,4.0,2.0,1970.0,466855.0,1963.0,5568.47,Los_Angeles
42979,1.0,1.0,816.0,225109.0,1947.0,2784.84,Orange
42980,2.0,1.0,1161.0,187433.0,1939.0,3478.57,Los_Angeles
42981,2.0,2.0,1256.0,345678.0,1954.0,3937.52,Orange
42982,3.0,1.0,1151.0,508507.0,1952.0,6197.66,Los_Angeles
42984,4.0,2.0,1403.0,198000.0,1982.0,3127.32,Los_Angeles
42985,5.0,5.0,3378.0,601323.0,1991.0,7036.51,Los_Angeles
42986,2.0,1.0,1152.0,304574.0,1920.0,3798.09,Los_Angeles
42987,3.0,2.0,1945.0,179802.0,2005.0,3041.58,Los_Angeles
42988,3.0,2.0,1188.0,415993.0,1951.0,5089.66,Orange
42989,2.0,2.0,945.0,292207.0,1947.0,3538.21,Los_Angeles
42991,2.0,1.0,1902.0,435024.0,1925.0,5307.35,Los_Angeles
42994,3.0,1.5,1376.0,54779.0,1962.0,666.28,Ventura
42995,4.0,2.0,1249.0,68964.0,1973.0,1477.4,Ventura
42998,2.0,1.0,948.0,161665.0,1930.0,2437.15,Los_Angeles
42999,3.0,2.0,1437.0,336548.0,1973.0,4112.0,Orange
43000,3.0,2.0,1317.0,474325.0,1986.0,4906.06,Orange
43001,4.0,2.5,3589.0,147756.0,1956.0,671.06,Orange
43002,1.0,1.0,703.0,205033.0,1921.0,2987.98,Los_Angeles
43003,4.0,2.0,1748.0,497056.0,1959.0,5482.74,Orange
43004,3.0,2.0,2306.0,486700.0,1956.0,5681.12,Orange
43005,3.0,2.0,1507.0,481522.0,1956.0,5981.9,Orange
43007,2.0,1.0,632.0,132167.0,1949.0,1986.45,Los_Angeles
43008,3.0,2.0,1737.0,231535.0,1955.0,2921.48,Los_Angeles
43009,2.0,1.0,1021.0,311029.0,1918.0,3816.84,Orange
43011,2.0,2.0,1217.0,66319.0,1953.0,855.75,Los_Angeles
43012,3.0,2.0,1461.0,82580.0,1953.0,1100.81,Los_Angeles
43013,3.0,2.5,2254.0,644683.0,1999.0,7546.3,Orange
43014,3.0,2.0,1433.0,93774.0,1964.0,1546.46,Orange
43015,3.0,2.0,1360.0,324879.0,1964.0,5545.17,Los_Angeles
43016,3.0,2.0,1240.0,49237.0,1957.0,1288.82,Los_Angeles
43017,6.0,5.0,3712.0,701662.0,1985.0,8264.36,Los_Angeles
43018,3.0,2.0,1938.0,631674.0,1958.0,7778.6,Los_Angeles
43019,4.0,3.0,2510.0,393795.0,1977.0,4620.24,Orange
43020,4.0,2.0,1725.0,271496.0,1976.0,3579.26,Orange
43021,4.0,3.0,2967.0,584420.0,1954.0,7075.02,Orange
43022,3.0,1.0,1485.0,155552.0,1945.0,2255.86,Los_Angeles
43023,3.0,1.0,1084.0,35566.0,1953.0,941.22,Los_Angeles
43024,2.0,2.5,1522.0,381640.0,1981.0,4683.62,Orange
43025,4.0,3.0,1841.0,493506.0,1965.0,5867.58,Los_Angeles
43027,3.0,2.0,1202.0,216365.0,1925.0,2647.78,Los_Angeles
43028,4.0,2.0,2344.0,249519.0,1927.0,3954.33,Los_Angeles
43029,2.0,2.0,1032.0,281023.0,1962.0,4122.14,Orange
43030,3.0,1.0,1168.0,49869.0,1949.0,1085.7,Los_Angeles
43031,4.0,2.5,2894.0,731000.0,1967.0,8485.24,Orange
43032,4.0,2.5,1913.0,262407.0,1984.0,3147.22,Ventura
43033,3.0,2.0,1421.0,724770.0,1971.0,7352.88,Orange
43034,2.0,2.0,1000.0,133832.0,1992.0,2402.98,Los_Angeles
43035,4.0,3.0,2000.0,114692.0,1960.0,1494.62,Los_Angeles
43037,4.0,2.0,1844.0,449554.0,1976.0,5161.44,Orange
43039,1.0,1.0,528.0,249582.0,1922.0,3068.67,Los_Angeles
43040,2.0,1.0,1678.0,254799.0,1924.0,3249.23,Los_Angeles
43041,4.0,4.0,2441.0,817803.0,1959.0,8963.99,Los_Angeles
43042,3.0,2.5,1801.0,605000.0,1987.0,7017.58,Ventura
43044,3.0,2.0,1528.0,178762.0,1963.0,2479.6,Los_Angeles
43045,3.0,2.0,1579.0,514000.0,1974.0,5403.6,Ventura
43046,4.0,2.5,2978.0,842005.0,1986.0,8671.08,Orange
43047,3.0,2.0,1106.0,743766.0,1955.0,8465.1,Los_Angeles
43048,4.0,2.5,2071.0,372558.0,1972.0,3848.52,Orange
43049,3.0,2.0,1556.0,92118.0,1941.0,1467.83,Los_Angeles
43050,3.0,1.0,1318.0,501582.0,1950.0,6086.82,Los_Angeles
43052,4.0,3.0,2574.0,911000.0,1968.0,10182.76,Orange
43053,2.0,1.0,855.0,350261.0,1978.0,4200.64,Ventura
43054,3.0,2.0,1447.0,707358.0,1947.0,8380.89,Los_Angeles
43055,3.0,2.0,2182.0,647000.0,1969.0,7925.53,Los_Angeles
43056,3.0,2.0,2631.0,875827.0,1948.0,10471.64,Los_Angeles
43057,3.0,2.0,1316.0,327671.0,1967.0,4534.5,Los_Angeles
43058,2.0,1.0,1372.0,337219.0,1953.0,4263.25,Los_Angeles
43059,2.0,2.0,1152.0,622100.0,1936.0,7550.17,Los_Angeles
43060,4.0,2.0,1753.0,307825.0,1962.0,3454.7,Orange
43061,1.0,1.0,824.0,324879.0,1922.0,4024.38,Los_Angeles
43062,2.0,1.0,840.0,345185.0,1950.0,4255.61,Los_Angeles
43063,3.0,2.0,1462.0,144910.0,1956.0,2490.01,Los_Angeles
43064,3.0,2.0,2299.0,749000.0,1979.0,8012.66,Orange
43066,3.0,2.0,1358.0,350141.0,1956.0,4398.87,Los_Angeles
43068,4.0,2.0,1362.0,405843.0,1956.0,4903.46,Los_Angeles
43069,3.0,2.0,1440.0,374481.0,1947.0,7104.15,Los_Angeles
43070,3.0,2.5,2084.0,548000.0,2007.0,9476.96,Orange
43071,4.0,2.0,1344.0,310659.0,1942.0,3858.72,Los_Angeles
43072,3.0,2.0,1332.0,510435.0,1964.0,6076.38,Los_Angeles
43074,3.0,2.0,1152.0,64478.0,1968.0,954.9,Los_Angeles
43075,3.0,2.0,2202.0,1015249.0,1955.0,11737.39,Los_Angeles
43076,4.0,2.0,1388.0,172748.0,1956.0,2187.91,Los_Angeles
43077,3.0,1.0,1454.0,195715.0,1953.0,2593.89,Los_Angeles
43078,4.0,3.0,1942.0,244385.0,1993.0,3885.57,Los_Angeles
43079,4.0,3.0,2628.0,493673.0,1971.0,5528.62,Orange
43080,5.0,3.0,2546.0,1053853.0,1928.0,11485.56,Los_Angeles
43081,3.0,2.0,2201.0,974032.0,1922.0,11762.45,Los_Angeles
43082,4.0,2.0,1637.0,327570.0,1973.0,4571.08,Los_Angeles
43083,3.0,2.0,1232.0,434919.0,1962.0,5002.2,Orange
43085,3.0,2.0,1499.0,80915.0,1957.0,1147.02,Orange
43086,3.0,2.0,1801.0,862962.0,1965.0,9623.32,Orange
43087,3.0,2.0,1653.0,118013.0,1972.0,1999.49,Los_Angeles
43088,2.0,1.0,662.0,258888.0,1930.0,3562.22,Los_Angeles
43089,2.0,1.0,1104.0,94339.0,1905.0,1205.05,Los_Angeles
43090,4.0,2.0,1383.0,169112.0,1961.0,2258.19,Los_Angeles
43091,4.0,3.0,3454.0,647428.0,1982.0,7116.12,Ventura
43092,3.0,1.0,1086.0,87227.0,1952.0,1728.89,Los_Angeles
43093,3.0,2.0,1272.0,72932.0,1962.0,1072.8,Orange
43095,3.0,1.0,1242.0,156460.0,1953.0,2125.38,Los_Angeles
43096,3.0,2.5,1839.0,681000.0,2010.0,7382.24,Orange
43097,2.0,1.5,1410.0,662000.0,1940.0,6971.22,Ventura
43098,3.0,2.5,2200.0,930744.0,2009.0,10276.78,Orange
43099,3.0,2.0,1347.0,413177.0,1969.0,5023.88,Los_Angeles
43100,3.0,2.0,2008.0,934030.0,1976.0,10387.38,Orange
43102,4.0,2.0,1370.0,519000.0,1955.0,6062.96,Orange
43103,4.0,2.0,1333.0,226360.0,1959.0,2800.02,Orange
43104,3.0,2.0,1302.0,408341.0,1974.0,5423.96,Los_Angeles
43105,3.0,2.5,1560.0,334417.0,1972.0,3940.16,Orange
43106,4.0,2.0,1570.0,76788.0,1958.0,1059.04,Los_Angeles
43107,2.0,2.0,1667.0,618528.0,1936.0,7272.74,Los_Angeles
43108,1.0,1.0,1088.0,160683.0,1936.0,2032.74,Los_Angeles
43109,3.0,4.0,1811.0,858193.0,2013.0,10352.06,Los_Angeles
43110,4.0,4.0,3322.0,1158680.0,2009.0,17762.08,Orange
43112,4.0,3.0,2763.0,477569.0,1998.0,5472.2,Ventura
43113,5.0,4.5,3531.0,728164.0,2000.0,10794.18,Orange
43114,3.0,2.0,1455.0,291336.0,1956.0,3543.2,Los_Angeles
43115,2.0,1.0,1496.0,799001.0,1910.0,9797.4,Los_Angeles
43116,2.0,1.0,1278.0,573615.0,1926.0,6311.78,Los_Angeles
43117,4.0,2.0,1222.0,76986.0,1945.0,1126.09,Los_Angeles
43118,4.0,2.0,1718.0,263011.0,1954.0,3331.05,Los_Angeles
43119,6.0,5.0,3628.0,734078.0,1925.0,8961.83,Los_Angeles
43120,2.0,1.5,1154.0,67240.0,1965.0,1361.42,Orange
43121,5.0,3.0,2963.0,1095155.0,1980.0,11094.58,Orange
43122,2.0,3.0,2260.0,249000.0,1930.0,5078.13,Los_Angeles
43123,2.0,2.0,1331.0,289948.0,1957.0,3687.56,Orange
43124,2.0,1.0,1306.0,41575.0,1908.0,734.75,Los_Angeles
43126,5.0,3.0,1532.0,203611.0,1952.0,2558.4,Los_Angeles
43127,3.0,1.0,1247.0,29155.0,1926.0,718.35,Los_Angeles
43128,3.0,2.0,1581.0,73663.0,1958.0,1372.77,Los_Angeles
43129,3.0,2.5,2870.0,688321.0,1980.0,7012.0,Orange
43130,2.0,2.0,1370.0,62288.0,1957.0,800.64,Los_Angeles
43131,3.0,2.0,1242.0,76517.0,1954.0,1025.02,Los_Angeles
43132,3.0,2.0,1439.0,82585.0,1957.0,1320.02,Los_Angeles
43133,2.0,1.0,1161.0,550725.0,1938.0,6600.3,Los_Angeles
43134,3.0,3.0,1990.0,443251.0,1940.0,6327.8,Los_Angeles
43135,3.0,3.0,2839.0,1014233.0,1982.0,12012.96,Ventura
43136,4.0,3.0,2485.0,417873.0,1964.0,5284.86,Los_Angeles
43137,3.0,2.0,1266.0,70394.0,1951.0,889.68,Los_Angeles
43138,2.0,1.0,920.0,299498.0,1946.0,4199.06,Los_Angeles
43139,3.0,2.0,1657.0,622000.0,1961.0,7974.6,Los_Angeles
43140,4.0,3.0,2330.0,366067.0,1993.0,4249.76,Ventura
43141,2.0,2.0,1332.0,174988.0,1951.0,2270.11,Los_Angeles
43142,2.0,2.5,1838.0,86041.0,1953.0,1202.54,Orange
43144,3.0,2.0,1276.0,48401.0,1960.0,1266.12,Los_Angeles
43145,4.0,2.5,2602.0,779712.0,1977.0,7908.84,Orange
43146,4.0,3.0,2985.0,1089000.0,1962.0,13321.52,Los_Angeles
43147,4.0,3.0,2449.0,285261.0,1989.0,3582.33,Los_Angeles
43148,3.0,3.0,3197.0,827952.0,1950.0,10084.98,Los_Angeles
43149,3.0,1.0,928.0,88750.0,1925.0,1150.88,Los_Angeles
43150,2.0,3.0,1925.0,100603.0,1955.0,1413.22,Los_Angeles
43151,3.0,3.0,1857.0,308026.0,1984.0,3921.15,Los_Angeles
43152,3.0,2.0,1782.0,640000.0,1977.0,6541.02,Orange
43153,4.0,2.0,1432.0,344093.0,1905.0,4238.7,Los_Angeles
43154,4.0,3.0,3422.0,577000.0,2007.0,7536.18,Los_Angeles
43155,4.0,3.0,2222.0,799000.0,2001.0,11111.46,Orange
43156,3.0,2.0,1262.0,342236.0,1972.0,3530.88,Orange
43157,2.0,2.0,1564.0,336827.0,1938.0,3724.66,Los_Angeles
43158,4.0,2.5,2334.0,86215.0,1971.0,1185.46,Orange
43159,4.0,3.0,2431.0,860000.0,1977.0,9703.98,Orange
43160,3.0,3.0,2106.0,109867.0,1968.0,1078.64,Orange
43161,5.0,3.0,2770.0,727000.0,2003.0,9976.7,Los_Angeles
43162,5.0,3.0,2561.0,530168.0,1972.0,6852.18,Ventura
43163,4.0,3.0,2187.0,97287.0,1971.0,1358.76,Los_Angeles
43164,5.0,3.0,2848.0,490717.0,2002.0,6531.86,Los_Angeles
43165,3.0,1.0,1066.0,74798.0,1925.0,906.92,Los_Angeles
43166,3.0,3.0,1512.0,224499.0,1987.0,3298.64,Los_Angeles
43167,4.0,2.0,2102.0,294645.0,1976.0,3698.21,Los_Angeles
43168,5.0,4.0,4161.0,815976.0,1986.0,9523.25,Los_Angeles
43169,3.0,1.0,1000.0,37433.0,1951.0,749.96,Los_Angeles
43170,4.0,3.0,3062.0,972904.0,2000.0,10727.22,Ventura
43171,3.0,2.0,1659.0,486000.0,1960.0,6162.18,Los_Angeles
43172,3.0,2.0,1582.0,307763.0,1954.0,3973.5,Los_Angeles
43173,3.0,2.0,1261.0,435000.0,1951.0,5249.24,Los_Angeles
43174,4.0,3.5,2263.0,974900.0,2014.0,10153.02,Orange
43175,3.0,2.0,1342.0,359832.0,1956.0,4226.94,Orange
43176,3.0,2.0,1450.0,419642.0,1973.0,4266.72,Orange
43177,2.0,1.0,765.0,77111.0,1928.0,953.77,Los_Angeles
43178,4.0,3.0,2658.0,1052130.0,1963.0,11586.45,Los_Angeles
43179,4.0,2.0,1691.0,67857.0,1956.0,1005.56,Orange
43180,4.0,3.0,3134.0,640021.0,1979.0,7774.8,Orange
43181,3.0,1.0,1568.0,409239.0,1952.0,5083.83,Los_Angeles
43182,5.0,3.0,3822.0,685468.0,1964.0,7300.4,Ventura
43183,2.0,1.0,864.0,21690.0,1918.0,409.43,Los_Angeles
43184,4.0,2.5,2642.0,567337.0,1977.0,6285.78,Orange
43185,2.0,2.0,2313.0,584417.0,1963.0,6842.0,Los_Angeles
43186,3.0,2.5,1631.0,550264.0,2001.0,5853.78,Ventura
43187,2.0,1.0,984.0,51521.0,1924.0,727.42,Los_Angeles
43188,5.0,4.0,3348.0,777256.0,2006.0,7416.06,Orange
43189,3.0,2.0,1593.0,166720.0,1956.0,2252.33,Los_Angeles
43190,5.0,3.0,2129.0,523510.0,2002.0,7423.72,Los_Angeles
43191,3.0,2.0,1772.0,636853.0,1957.0,7660.22,Los_Angeles
43192,4.0,3.0,1811.0,254298.0,1965.0,3110.18,Orange
43193,3.0,2.0,1422.0,525223.0,1947.0,6319.05,Los_Angeles
43194,4.0,2.0,1303.0,353533.0,1962.0,4061.52,Ventura
43195,3.0,1.5,1280.0,270564.0,1972.0,3321.62,Orange
43196,5.0,4.0,3681.0,358680.0,2007.0,4436.01,Los_Angeles
43197,4.0,2.0,1192.0,268439.0,1954.0,3330.37,Los_Angeles
43198,3.0,2.0,1152.0,408344.0,1951.0,4911.22,Los_Angeles
43199,3.0,1.0,1011.0,158115.0,1953.0,2031.04,Orange
43200,3.0,1.0,1176.0,447757.0,1947.0,5812.86,Los_Angeles
43201,3.0,2.0,1597.0,648562.0,1961.0,7385.86,Orange
43202,4.0,2.0,1697.0,71920.0,1970.0,1049.58,Orange
43204,3.0,2.0,1071.0,421000.0,1958.0,5402.33,Los_Angeles
43205,2.0,1.0,833.0,250196.0,1961.0,3268.3,Orange
43206,2.0,2.0,1217.0,467000.0,1953.0,5783.26,Los_Angeles
43207,4.0,2.5,1562.0,193702.0,1965.0,2396.7,Orange
43208,4.0,2.0,2120.0,603000.0,1964.0,7363.73,Los_Angeles
43209,2.0,1.0,878.0,80704.0,1948.0,1335.05,Los_Angeles
43210,2.0,2.0,1965.0,303776.0,1956.0,3807.13,Los_Angeles
43211,4.0,3.0,2811.0,1149000.0,1959.0,12975.16,Orange
43212,2.0,2.0,1644.0,44685.0,1926.0,966.14,Los_Angeles
43213,4.0,1.0,2579.0,830000.0,1917.0,10066.53,Los_Angeles
43214,5.0,4.0,4415.0,330086.0,2006.0,8890.61,Los_Angeles
43215,4.0,3.0,2432.0,314425.0,1919.0,4306.27,Los_Angeles
43216,4.0,2.0,1971.0,213017.0,1951.0,2996.42,Los_Angeles
43218,4.0,3.5,3551.0,915470.0,1977.0,10353.34,Orange
43219,3.0,3.0,2811.0,1133000.0,1982.0,14097.26,Ventura
43220,3.0,1.0,1392.0,290224.0,1907.0,3646.75,Los_Angeles
43221,4.0,3.0,2607.0,271800.0,2007.0,5590.13,Los_Angeles
43222,3.0,2.0,1470.0,93977.0,1957.0,1260.08,Los_Angeles
43223,3.0,1.0,1260.0,27908.0,1913.0,516.5,Los_Angeles
43224,4.0,3.0,2151.0,672903.0,1966.0,7641.34,Orange
43225,4.0,2.0,2606.0,353000.0,2007.0,3886.34,Los_Angeles
43227,3.0,2.5,1426.0,550283.0,1987.0,5516.36,Orange
43228,3.0,1.0,1157.0,193793.0,1947.0,3484.11,Los_Angeles
43229,3.0,2.0,1609.0,527065.0,1924.0,5830.32,Los_Angeles
43230,3.0,1.5,1067.0,61194.0,1958.0,1009.22,Orange
43231,4.0,3.0,2192.0,297489.0,1968.0,4409.63,Los_Angeles
43232,4.0,2.0,1232.0,47591.0,1961.0,906.84,Los_Angeles
43233,2.0,2.0,1110.0,229718.0,1987.0,2272.46,Orange
43234,5.0,4.5,3193.0,966413.0,2000.0,10785.76,Orange
43235,4.0,3.0,3022.0,1062000.0,2002.0,12377.6,Orange
43236,5.0,5.0,3019.0,189722.0,1959.0,2629.74,Los_Angeles
43237,3.0,2.0,1752.0,213202.0,1989.0,3502.97,Los_Angeles
43238,4.0,2.5,1829.0,597748.0,1994.0,7263.12,Orange
43239,2.0,2.0,1468.0,78791.0,1940.0,993.63,Los_Angeles
43240,2.0,1.0,996.0,331500.0,1938.0,4956.59,Los_Angeles
43241,2.0,2.0,1712.0,337660.0,1913.0,4159.43,Los_Angeles
43242,4.0,3.0,2539.0,402198.0,1968.0,4090.76,Orange
43243,2.0,1.5,1124.0,409031.0,1968.0,4233.28,Orange
43244,3.0,2.0,1526.0,181544.0,1988.0,3045.37,Los_Angeles
43245,5.0,3.0,3000.0,605853.0,1895.0,7686.79,Los_Angeles
43246,2.0,1.0,847.0,40126.0,1922.0,729.53,Los_Angeles
43247,3.0,2.0,1693.0,175106.0,1952.0,2976.31,Los_Angeles
43248,4.0,2.5,2077.0,936211.0,2007.0,10400.74,Orange
43249,3.0,3.0,1531.0,392583.0,1982.0,4731.33,Los_Angeles
43250,4.0,2.0,1303.0,54574.0,1962.0,670.62,Ventura
43251,3.0,1.0,1037.0,331047.0,1950.0,4134.3,Los_Angeles
43252,2.0,1.0,891.0,397616.0,1949.0,4353.41,Los_Angeles
43253,2.0,1.0,1412.0,298603.0,1957.0,3215.1,Ventura
43255,3.0,2.0,1620.0,351278.0,1950.0,4416.32,Los_Angeles
43256,4.0,3.0,2730.0,432157.0,1993.0,6369.87,Los_Angeles
43257,3.0,2.0,1210.0,54157.0,1963.0,1109.62,Orange
43258,3.0,1.0,1075.0,280861.0,1941.0,3867.0,Los_Angeles
43259,4.0,2.0,2001.0,324500.0,2001.0,4788.88,Los_Angeles
43260,3.0,2.0,1472.0,81310.0,1962.0,1356.17,Los_Angeles
43261,2.0,1.0,1322.0,141610.0,1956.0,1958.5,Los_Angeles
43262,2.0,1.0,1092.0,32467.0,1946.0,906.11,Los_Angeles
43263,4.0,2.0,1684.0,249341.0,1910.0,3154.31,Los_Angeles
43265,2.0,1.0,836.0,310000.0,1940.0,3953.2,Los_Angeles
43266,4.0,3.5,3070.0,811143.0,2005.0,9213.64,Orange
43267,4.0,2.5,1824.0,337182.0,1971.0,3845.94,Orange
43268,4.0,2.0,1677.0,490000.0,1949.0,5947.9,Los_Angeles
43269,3.0,3.0,1713.0,374363.0,1964.0,4929.06,Orange
43270,4.0,2.0,2203.0,847733.0,1962.0,9686.74,Orange
43271,3.0,2.0,1350.0,144276.0,1950.0,1642.05,Los_Angeles
43272,3.0,2.5,1659.0,512807.0,1996.0,5866.12,Ventura
43273,4.0,3.0,2111.0,900842.0,1969.0,10253.99,Los_Angeles
43274,4.0,2.0,1835.0,376664.0,1964.0,4424.36,Ventura
43275,4.0,3.0,2034.0,172884.0,1964.0,2859.98,Los_Angeles
43276,4.0,3.0,1964.0,664988.0,1964.0,8737.04,Orange
43277,5.0,3.0,2456.0,392035.0,1982.0,4837.99,Los_Angeles
43278,3.0,2.0,2062.0,471705.0,1947.0,5683.25,Los_Angeles
43279,5.0,3.0,1640.0,141005.0,1950.0,1782.55,Los_Angeles
43280,3.0,2.5,1764.0,717761.0,1997.0,7531.4,Orange
43281,2.0,1.0,949.0,246820.0,1950.0,2929.62,Los_Angeles
43282,4.0,3.0,2486.0,295000.0,1990.0,4520.86,Los_Angeles
43284,3.0,2.5,1437.0,238732.0,1973.0,3013.16,Orange
43285,6.0,3.0,3319.0,327948.0,2002.0,6095.84,Los_Angeles
43286,3.0,2.5,1803.0,554000.0,1984.0,6132.86,Ventura
43287,3.0,2.0,1554.0,97324.0,1973.0,1316.78,Orange
43288,3.0,2.0,1292.0,244982.0,1973.0,3143.76,Los_Angeles
43289,3.0,2.0,1377.0,197642.0,1964.0,2855.78,Los_Angeles
43290,3.0,1.0,1309.0,794026.0,1949.0,1109.14,Los_Angeles
43291,3.0,2.0,1224.0,214861.0,1954.0,2770.24,Los_Angeles
43292,4.0,3.0,2673.0,389082.0,1962.0,4876.54,Los_Angeles
43293,3.0,2.0,1254.0,45302.0,1956.0,879.11,Los_Angeles
43294,5.0,3.0,2816.0,867424.0,1964.0,9377.9,Orange
43296,3.0,1.0,972.0,261692.0,1950.0,3142.98,Ventura
43297,3.0,3.0,1739.0,172593.0,1987.0,2841.35,Los_Angeles
43299,3.0,3.0,2422.0,180668.0,1957.0,2233.51,Los_Angeles
43300,2.0,1.0,896.0,411350.0,1946.0,4942.52,Los_Angeles
43301,3.0,2.0,1271.0,388840.0,1951.0,4837.38,Los_Angeles
43302,4.0,2.0,1248.0,429000.0,1971.0,5616.67,Los_Angeles
43303,3.0,2.0,1848.0,378000.0,2006.0,4506.23,Los_Angeles
43304,5.0,4.5,3942.0,960627.0,2003.0,14998.88,Orange
43305,4.0,3.0,2750.0,374891.0,1993.0,6039.18,Orange
43306,4.0,3.0,3145.0,864993.0,1972.0,9749.66,Orange
43307,4.0,3.0,2562.0,654244.0,1986.0,6640.72,Orange
43308,3.0,2.0,1331.0,578692.0,1951.0,6966.49,Los_Angeles
43309,3.0,2.0,1240.0,85151.0,1971.0,823.96,Orange
43310,4.0,3.0,2648.0,879371.0,2011.0,8917.32,Orange
43311,3.0,2.0,2109.0,746208.0,1953.0,9142.96,Los_Angeles
43312,3.0,2.5,1670.0,572378.0,1998.0,6844.84,Orange
43313,3.0,2.5,1393.0,244077.0,1989.0,2438.1,Orange
43314,3.0,3.0,1828.0,964644.0,1924.0,11573.05,Los_Angeles
43315,5.0,3.5,2368.0,102762.0,1966.0,1416.28,Orange
43316,4.0,3.0,2364.0,97254.0,1959.0,1343.11,Los_Angeles
